seller_id,seller_name,seller_zip_code_prefix,seller_city,seller_state
3da38366e7bd9baf6369071f782ecdf0,Linda Martin,60346,fortaleza,CE
e3e290b38963293022cdcd6db8328103,Christopher Jackson,01403,sao paulo,SP
70b52a4cfc823994561b00bad161b4ed,Ashley Reyes,02727,sao paulo,SP
c1552b1dab6e6f760950368ae61fb600,Joseph Evans,12215,sao jose dos campos,SP
596849622429351f47b32e6cae1055ff,Daniel Cooper,08710,mogi das cruses,SP
e6ffc9ac6a7adc9d16a1cfc2286dd546,Kenneth Robinson,02565,sao paulo,SP
bf0045791395e66460eb04749c68672a,Jennifer Brooks,04256,sao paulo,SP
718539d38d07dd351c76db862760e2e2,David Campbell,13088,campinas,SP
b76f4d90e85657a240495c876313adc5,Ashley James,13185,hortolandia,SP
979e9f8b5b39dd243a2550c8b05aecf0,George Rivera,04160,sao paulo,SP
22a23e5ac7061fc538cc2a019afaaf16,Melissa Brown,30310,belo horizonte,MG
0b90b6df587eb83608a64ea8b390cf07,George Cruz,87025,maringa,PR
9200e6ce317b67196b6b0bad4d4bd567,Deborah Brooks,20771,rio de janeiro,RJ
4c60877808f4318ef1107fbeb8f89afa,Ruth Lewis,12940,atibaia,SP
3bb32fedaa74e4ad20f4ce067733bd31,Larry Watson,88210,porto belo,SC
ae8bfdbf1c2a2a2dee92d799db0a31c6,Karen Harris,85900,toledo,PR
1927cdb9fa74f5270097f6250e8e8f34,Angela Rogers,17511,marilia,SP
8a87611c08849ffeeccab52aa798b6c7,Donna Robinson,82940,curitiba,PR
679769a98cfcc6da877c8486ff1c13f3,Cynthia Watson,35162,ipatinga,MG
acf974e4d5950ad143a247471b831eb9,Michael Jackson,95059,caxias do sul,RS
20a7efa9721046319bdde5d60b6b5365,Jacob Cruz,88790,laguna,SP
febab0275244b9a49a623f0bd613ca2f,Justin Johnson,13920,pedreira,SP
f3da5b2ff499efb8d4a6d371d175d7dd,Nancy Watson,02407,sao paulo,SP
436bf27f2f18474fc6047702e9f8a866,Margaret Mendoza,13041,campinas,SP
d2f3e277560ed4c6361284429b00f037,Anthony King,12942,atibaia,SP
cd843d4cf8ef32827de0396605163ba3,Larry Wood,36071,juiz de fora,MG
67883baaae6134ee81b271a542613728,Timothy Cox,01310,sao paulo,SP
7dc9a3355bae96dd82008b313d3a456c,Pamela King,36213,dores de campos,MG
05e107217c7266362fd44b75b2cd4cc4,Brenda Perez,05353,sao paulo - sp,SP
1acde099eb406aa220b1169b188b42da,Thomas Martinez,02532,sao paulo,SP
d97df38225e5abadaff1e72cb72b823c,Nancy Perez,09560,sao caetano do sul,SP
45213867cefbf2cd4c6177e10216a951,Paul Mitchell,13603,araras,SP
61b893c57e33626afb104d4112b1be76,Ashley Hernandez,37142,divisa nova,MG
a420f60ff1aa9acc80d0e42959f2b313,Christine Cox,05138,sao paulo,SP
ff4ea69c2a729e83e63c7579e4ef8170,George Lee,07071,guarulhos,SP
fa5fdc4e4bb6bd1009ad0e4ac4096562,Cynthia Allen,09111,santo andre,SP
916748bc99315c2d202898ae58b1617e,Brian Cooper,18040,sorocaba,SP
bc2ac6b95e1accce9858528ee566c17e,Angela Miller,13085,campinas,SP
25debeafbce801fdd479539350185eee,Charles Turner,17350,igaracu do tiete,SP
02c988090b766852e088c69d7fb3b551,David Hernandez,13473,americana,SP
e5f9e61ceb5f523cc966e0f34095032f,Kathleen Wilson,88353,brusque,SC
ad97a199236354e53fcd91a5a913e9a2,Edward Thomas,88350,brusque,SC
3606774ec64634822d78dc2db6d37045,Nancy Jones,09510,sao caetano do sul,SP
94165aea8a35c3c21499cbcae239b16c,Michael Robinson,38412,uberlandia,MG
c8665a4dd081a2c436b1cd921079d0d9,Nancy Gomez,14750,pitangueiras,SP
c7dcd301ecfe5ab7f778ac172cf74be7,Deborah Morris,30120,belo horizonte,MG
6c17baf138731a4aaacc3210adf2037b,Amy Morgan,14400,franca,SP
50c361bcf670d16f6df4d52de3dff924,Anna Ramos,04131,sao paulo,SP
32e5635e63cb374eb63afdd242fb6134,Stephanie Walker,22451,rio de janeiro,RJ
c1f12f926d0ba950578b4fa41115cbb6,Nicole Hill,04317,sao paulo,SP
8602a61d680a10a82cceeeda0d99ea3d,Deborah Harris,01001,sao paulo,SP
c3acdfac4e3e97ff87529454fbc03642,Richard Cox,05705,sao paulo,SP
fde0cc9ea29c8ccfc0a2c22256a58c71,Anna Robinson,81650,curitiba,PR
e63e8bfa530fb16910dd6956e592bb81,Lisa Allen,07160,guarulhos,SP
c4f7fee5b0db50e87766f5a4d1b1b758,Richard Richardson,18085,sorocaba,SP
d7485b33791774c36108f8c69602d48d,Maria Martin,81020,curitiba,PR
515d781150feed28a6ac091bb0e3cb8c,George Kelly,79090,campo grande,MS
e908c0f3646e8b60375734a350d95d71,Brenda Wilson,01226,sao paulo,SP
2646baaf662d4d92ac48f047e35db92d,Kimberly James,03303,sao paulo,SP
13fa2a6c6b9d0f43cb588d7c82117a12,Ryan Ortiz,03567,sao paulo,SP
5343d0649eca2a983820bfe93fc4d17e,Deborah Rogers,09270,santo andre,SP
7c9130f5f3729edd32aa059141d92484,Matthew Taylor,17400,garca,SP
e4ebd3f87bf70440014f07ddda7fbe03,Anna Gomez,19470,presidente epitacio,SP
33a17d60c64393351ebf1ef860f4e0f2,Patricia Rodriguez,91510,porto alegre,RS
640e21a7d01df7614a3b4923e990d40c,Eric Morgan,14940,ibitinga,SP
d57e18d5f73c7ccb7f7339b61166898d,Nicole Moore,03613,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,Justin Richardson,31255,belo horizonte,MG
9d213f303afae4983637247556438ede,Elizabeth Cooper,14940,ibitinga,SP
aadfe0417e61315688b6bd7043361e25,Emily Morales,74340,goiania,GO
079d295dcbf06ee8bb1b65ba964eb2b6,Patricia Ramirez,02124,sao paulo,SP
55c26bcb609f480eb7868594245febb5,Barbara Morris,14910,tabatinga,SP
cbf09e831b0c11f6f23ffb51004db972,Jennifer Adams,09726,sbc/sp,SP
7fdb0720c8d7c9075538b365dc8c3a22,Daniel Allen,85904,toledo,PR
933446e9a59dece7ae9175103820ca8f,William Nguyen,81730,curitiba,PR
3f8247d0f772ffa58560e5c682521ad5,Barbara Cruz,89211,joinville,SC
e46bc031f2c5bae4ccb40bb90712e9b4,Pamela Flores,05174,sao paulo,SP
4aba391bc3b88717ce08eb11e44937b2,Richard Morgan,45816,arraial d'ajuda (porto seguro),BA
fcba71d4d5db057f43249145e4eb1e27,Michelle Edwards,13481,limeira,SP
c747d5b92c7648417faea95d36d763e8,Justin Miller,61800,pacatuba,CE
715bbd5ba4e6b74cb0d2f29eb45058b0,Larry Stewart,13930,serra negra,SP
1430239a858e7682bbc43b20758af153,Mark Edwards,04087,sao paulo,SP
bb7a14e229b1c95156719c3d9552eeee,Joshua Smith,23095,rio de janeiro,RJ
d598f929fc44e1e38678e7f47250ec04,Linda Lewis,73801,formosa,GO
edc518ba25576a0188a0e8f2c3af186f,Betty Morales,07023,guarulhos,SP
4c18691b6037662be2df78a765d98ab5,William King,03167,sao paulo,SP
8f2b51a30523cdecddc2f179f351c7d6,Sandra Thompson,04833,sao paulo,SP
6b536a23086fba0d58c08d68814397f6,Katherine Cox,24346,niteroi,RJ
95f83f51203c626648c875dd41874c7f,Steven Martin,37564,borda da mata,MG
6b243f80ed07b10f0e8aa0f21a205f3c,Linda Adams,81825,curitiba,PR
e7f3bf1ecd8526eb7f3b18059e6716e5,Helen Bailey,11680,ubatuba,SP
4d600e08ecbe08258c79e536c5a42fee,Susan Miller,85988,entre rios do oeste,PR
2089a6d640999f9b9141ac719b2af596,Nancy Sanchez,13566,sao carlos,SP
2a167ca73899c85001a837d8fb4962f6,Lisa Ward,37540,sao paulo,SP
458c6fa920810ce2492da71bc26d9eec,Brandon Turner,15813,catanduva,SP
7494d0dcba8551df6cf37f1b905dc2f7,Kevin Carter,11013,santos,SP
698f5fa55a5f73d0740e9d9a773e8093,Emily Young,20751,rio de janeiro,RJ
4f0d637c1197fd65405ebd755ac9f86b,Anthony Murphy,06768,taboao da serra,SP
3969863bb8af7f72580b3b1ffd3a17b3,Eric Johnson,03550,sao paulo,SP
2a5b78b41cd05baeac8df54c6606b92c,Nicole Lee,35570,formiga,MG
1f7dfad2cb384ea4d2d7e1ffbd78c407,Jason Martin,01139,sao paulo,SP
08f5819815f3d06545011850bd70f0a8,Kevin Wood,11075,santos,SP
b32be1695eb7ec5f10f72d9610a12527,Nicole Allen,95012,caxias do sul,RS
b94cc9f10ddc85e4ba73a6f7974e7101,Patricia Kim,27930,macae,RJ
53243585a1d6dc2643021fd1853d8905,Betty Martinez,42738,lauro de freitas,BA
6df688df543f90e9b38f4319e75a9d88,Linda Watson,31230,belo horizonte,MG
7f40d06aa0b5f1aa4f41af8c0480e2ef,Paul Wood,13506,rio claro,SP
dd88d13bea9e4c2bf47daf224f8141e5,Paul Ward,95900,lajeado,RS
72c38a04bd6a1c3dbc5298425a0db86d,Christine Garcia,85804,cascavel,PR
9e17b9d64683aebcbb9ee362d06463b4,Karen Sanchez,14020,ribeirao preto,SP
b5bb2b985208834bd5bd86c7a402bbad,Brandon Clark,95800,venancio aires,RS
b1fecf4da1fa2689bccffa0121953643,Christopher Wilson,79107,campo grande,MS
7b1222c3624aa89b9558b50a2594188c,Nancy Ramos,15041,sao jose do rio preto,SP
e595809a6c31ec4314fd06ef198c244d,Maria Adams,88370,navegantes,SC
ba6b68b55fe8704377a7d43c8e5c0185,Richard Reed,30130,belo horizonte,MG
b8114f2f589a6804810f04f99b36b498,Jason Evans,09633,sao bernardo do campo,SP
83d7070a0b9a8b4625fa8682b819fabb,Brian Wilson,06717,cotia,SP
570d4583587a5fe2d47c7be89b91ad27,Richard Miller,02220,sao paulo,SP
9591fc341b1bfb7ef561e2968ec6e011,Stephen Bennett,04456,sao paulo,SP
0af977692321d895349eded183341d28,Ashley Moore,11070,santos,SP
b33aaadd1a8891d2dfef0c4c3bdf0371,Amanda Mitchell,13481,limeira,SP
5d9dc90a686a8fddacffab6bab5653a3,Linda Garcia,06513,santana de parnaiba,SP
cc80e2f693fa6e2408f47ccf62413fc1,Amy Parker,81050,curitiba,PR
dee656f0f566ed1aa85bd137c943f08f,Timothy Ruiz,12701,cruzeiro,SP
ace601496e211a664100321f038f50af,Rebecca Peterson,02372,sao paulo,SP
d673a59aac7a70d8b01e6902bf090a11,Maria Ramos,14940,ibitinga,SP
966cb4760537b1404caedd472cc610a5,Timothy Wright,09920,diadema,SP
d4a5e99e0dd915df64ba55a7fbd583fd,Scott Thompson,05041,sao paulo,SP
6bcb2352a2a0c38b845f598298ab9d26,Timothy Brown,87050,maringa,PR
2c2c9832d1bb38c5b0034a3b47d313ee,Rebecca Chavez,97050,santa maria,RS
f3b80352b986ab4d1057a4b724be19d0,George Robinson,71200,brasilia,DF
b452cb0ae35044c4a53179c39f49fb06,Kimberly Gutierrez,18047,sorocaba,SP
0307f7565ff85b299b6e5ef162b1b1a9,Steven Scott,15085,sao jose do rio preto,SP
ffeee66ac5d5a62fe688b9d26f83f534,Samantha Wright,15130,mirassol,SP
3bfad056cf05c00dabe2f895925d83b1,Matthew Martin,06033,osasco,SP
9aa388272ee334b6ae07bc73706e254a,Thomas Edwards,36886,muriae,MG
74bafed391319577bce6f4d2acc0589a,Christopher Allen,01311,sao paulo,SP
2b03ac196f5ed62ac483960fe0fa3b65,Brenda Kelly,02510,sao paulo,SP
0b64bcdb0784abc139af04077d49a20e,George Reyes,92420,canoas,RS
0bfd0b434243adc5c2e1aa6baf19c6aa,Charles Cruz,22745,rio de janeiro,RJ
92d14edfb62ee5ae7fdff70b0f4e7233,Dorothy Clark,09810,sao bernardo do campo,SP
5e105f5c9f63f5f1fd75d6cb942e55b1,Charles Thompson,15076,sao jose do rio preto,SP
2fb25ab44bdbeae6a4d816e0d0c9d500,Patricia Gray,27274,volta redonda,RJ
ed4311e67debd72b8610a5347a743087,Ronald Edwards,07170,guarulhos,SP
5bf397d04035b5f45cc41e82ec106803,Brandon Stewart,04144,sao paulo,SP
f9bbdd976532d50b7816d285a22bd01e,Nancy Kelly,05319,sao paulo,SP
e3e15e2c0b9700561efac21c6be48066,Amanda Wright,05315,sao paulo,SP
a5bff0f43eb51f0cad7c37fac7244c8a,Ryan Jackson,04827,sao paulo,SP
f52c2422904463fdd7741f99045fecb6,Susan Sanchez,09230,santo andre/sao paulo,SP
14f2b3587172b9db894c9bad8dab520b,Edward Ruiz,95240,ipe,RS
1354d51653f645349064725ed204e85e,Margaret Nguyen,01230,sao paulo,SP
eaaa46e98c9e61f6764dd1d7a2ab8b3e,Larry Lewis,59775,messias targino,RN
5b664594895aefb418afaee6d40a9a23,Susan Torres,25750,petropolis,RJ
bf00385a5f7fc1ef39a13c2e9ee50a5f,Amy Hall,01224,sao paulo,SP
391bbd13b6452244774beff1824006ed,Brian Ramos,13082,campinas,SP
c714262700f93defc16bf17a51a4cb23,Timothy Cooper,02751,sao paulo,SP
bcd2d7510d58e293f20fad6438c1b314,Nicholas Kelly,81540,curitiba,PR
ec4608a1f76453166bb312b2968aeaf4,Nancy Torres,13660,porto ferreira,SP
5c603ffb38cbbf25a0e0698941324143,Emily Nelson,37004,varginha,MG
2bd05d410a8fd26dc4184a15f4f2f588,Rebecca Kelly,31130,belo horizonte,MG
4dab98ca6cd6d3df586203cefd28a042,Shirley Cooper,91150,porto alegre,RS
293dee954235e4e4e43f129313625ebe,Sharon Turner,72125,brasilia,DF
cd68562d3f44870c08922d380acae552,Maria Cruz,14050,ribeirao preto,SP
082e0bf4cb865a6533b1e8e498cc0255,David Collins,18608,botucatu,SP
c286ec035ee04ba81c97508f0b5df544,Charles Morgan,81320,curitiba,PR
dd8a29ce82d5c705ba932d81494600a5,Shirley Thompson,08220,sao paulo,SP
41da412d33e8da4f22baf55cb1bde82c,Jennifer Carter,29260,domingos martins,ES
782f78b632a43875dd5b53e3e49c9564,Kenneth Jones,13030,campinas,SP
28405831a29823802aa22c084cfd0649,Charles Ramirez,03644,sao paulo,SP
fe19dce63ae80346207c6c55713d1023,Ashley Kim,38010,uberaba,MG
a67780aba9dd436e7ac0aa1f889e73ec,Emily Cooper,19027,presidente prudente,SP
d594982fd877af63ace38ea1fca27c76,Justin Moore,01031,sao paulo,SP
dda37071807e404c5bb2a1590c66326f,Eric Peterson,03282,sao paulo,SP
5bc55dbe2f12b6af6d83ed46023e0dc8,Pamela Ruiz,35170,coronel fabriciano,MG
b1b3948701c5c72445495bd161b83a4c,Carol Mitchell,03390,sao paulo,SP
4e92348462c75b6c842b994ce84a0ed4,Timothy White,94930,cachoeirinha,RS
6e13dd869aa7185f601c941423abcc8f,Andrew Reyes,05311,sao paulo,SP
723cd880edaacdb998898b67c8f9da30,Samantha Robinson,14940,ibitinga,SP
00ee68308b45bc5e2660cd833c3f81cc,Shirley Ward,03333,sao paulo,SP
1fbe10c70e30765ed1de86d9f7e98409,Matthew Morris,09320,maua,SP
001e6ad469a905060d959994f1b41e4f,Susan Lee,24754,sao goncalo,RJ
685b870da5b52a710782c9c0fefbeb5b,Richard Brooks,09820,sao bernardo do campo,SP
701938c450705b8ae65fc923b70f35c7,Susan Carter,15014,s jose do rio preto,SP
f3862c2188522d89860c38a3ea8b550d,Jeffrey Cox,14092,ribeirao preto,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,Nicole Nelson,19820,taruma,SP
cf8ab1616079e2793aa29d524df01bb1,Mary Bennett,04088,sao paulo,SP
160851d3ece7aa1a510f8d1a4bb8a8af,William Ortiz,17400,garca,SP
61c36f0fc4a47f9532e5512b66668e62,Michael Hernandez,07043,guarulhos,SP
59b22a78efb79a4797979612b885db36,Michael Allen,38414,uberlandia,MG
553a440137d6e0cf776aee0bb83ac9f5,Amy Clark,13481,limeira,SP
ea8482cd71df3c1969d7b9473ff13abc,Shirley Morales,04160,sao paulo,SP
72bc2cce903c872fe376a8faaa81d237,Thomas Torres,04693,sao paulo,SP
65c255b299faf2d12050937cc219c46c,Richard Garcia,03060,sao paulo,SP
f09e26011d833ddab11593c1a097a92a,Margaret Moore,13632,pirassununga,SP
72c73be2b085b9d57650dd53eb2004c9,Nicole Roberts,02116,sao paulo,SP
c2bda99904207edd1834f03e0022b007,Pamela Lopez,08280,sao paulo,SP
3d4824f20035949c710eaf111f869d39,John Rogers,18015,sorocaba,SP
042573af89b6d931f672efaf789d8358,Charles Lewis,18015,sorocaba,SP
5b925e1d006e9476d738aa200751b73b,Linda Parker,04567,sao paulo,SP
06bb3a2fe5e7b7a845b13e8fb91bd944,Benjamin Harris,31844,belo horizonte,MG
5f5a58930c3c35f3b5af264f34fb8c85,George Nguyen,14020,ribeirao preto,SP
fe2032dab1a61af8794248c8196565c9,Emily Campbell,13030,campinas,SP
3092c0b297aacfb4bb6e056ebe13b9b8,Samantha Bennett,07402,aruja,SP
c004e5ea15737026cecaee0447e00b75,Brandon Hall,02035,sao paulo,SP
8629a7efec1aab257e58cda559f03ba7,Ryan White,74223,goiania,GO
1c56ffe0e9dea2657fc6e95b53f40b13,Anthony Williams,13575,sao carlos,SP
74a9b9bddf14ece02beb81f52c41a88d,Betty Roberts,01156,sao paulo,SP
1cbd32d00d01bb8087a5eb088612fd9c,Susan White,03363,sp / sp,SP
850857dfac77488c307e2b1cbd84ab5a,John Robinson,85802,cascavel,PR
e0a366315b1b726b6c7832d664c0f530,William Hernandez,02258,sao paulo,SP
4049512728d969bec69f84088b012416,Daniel Gray,30310,belo horizonte,MG
120476eb7a04c149d14772edaf5d9bf2,Kimberly Kim,23954,angra dos reis,RJ
cd6efc47efaabf134f8bdb654e10b4f1,Carol Nelson,23050,rio de janeiro,RJ
2a7c6c0b0d5efde2bf75ec1e1cec2d41,Thomas Gray,87015,maringa,PR
4e17c65a516f69d023a2ae78b84f28d6,Jacob Richardson,08673,suzano,SP
a8739afb32aaa45e01815ca76f76f54b,Maria Howard,09850,sao bernardo do campo,SP
d4828feed4cda2cd9d6b37899a95a71e,Donald Gomez,63020,juzeiro do norte,CE
e3d3b3efac954a60d61be70b7e05b49b,Nicholas Cook,03370,sao paulo,SP
d558ebe531605a1285ab2b1bc3256dfb,Stephen Young,35501,divinopolis,MG
c7a0a13cbcf29d5ce51c8f80afdc0b89,Donald Harris,89170,laurentino,SC
33ac3e28642ab8bda860a2f693000e78,Cynthia Rodriguez,06717,cotia,SP
8936ba0de1073ee888cb3185ae5dc661,Richard Turner,03372,sao paulo,SP
18a349e75d307f4b4cc646a691ed4216,Maria Ward,01319,sao paulo,SP
a72c2f59332659e361d647515c698798,Michael King,95270,flores da cunha,RS
b55638ad525e906c698fa2ce742c1742,Robert Cox,88780,imbituba,SC
be9a160a9011f627c3e121d076c1ec7b,Brandon Taylor,89256,jaragua do sul,SC
ed859002ad59dbf8cf3602696a6c3000,Jeffrey Davis,86035,londrina,PR
12b9676b00f60f3b700e83af21824c0e,Joshua Cruz,95780,montenegro,RS
ef2fbc2b607d8492bcffe657a4645434,Steven Evans,20051,rio de janeiro,RJ
a080fc8a850289b27500f6b49cca2553,Timothy Hall,03382,sao paulo,SP
9c57bc60cfad5ee62d35d3f1ce4593a1,Joseph Perez,81200,curitiba,PR
9539213aa8e023c01937bef95dc006da,Maria Flores,03673,sao paulo,SP
69a43819c758c65a5befb0b471c954d7,Pamela Brown,86802,apucarana,PR
8fdca8e349553f99bc738833a62c8802,Robert Collins,02189,sao paulo,SP
0bb27263628258b8111a0262769fa9db,Ryan Collins,03077,sao paulo,SP
08061dc0fc165ed41288cc7acde738ee,Brenda Young,06036,osasco,SP
4ebdc7e6cd6102a022dadc49156d4ea8,Kevin Cooper,05030,sao paulo,SP
f918546be4bec7104d117789ba758b2b,Katherine Miller,05634,sao paulo,SP
eb4a59a06b3948e851a7d7a830bcbc42,Kathleen Flores,41820,salvador,BA
80146bc52c4f6af5239b23de2a20262b,Gary Diaz,06753,taboao da serra,SP
4091f77d8c768fc3e81c20761471761d,Stephen Edwards,03059,sao paulo,SP
0dfbed20065e425d2eaefb101f9816c0,Jason Flores,13660,porto ferreira,SP
26bad72add1f86e08a776ce4ffdaf1ca,Stephen Turner,14470,pedregulho,SP
e174dc2de86d60fee178170a154c05e7,James James,09210,santo andre,SP
612170e34b97004b3ba37eae81836b4c,Nancy Robinson,93542,novo hamburgo,RS
2a84855fd20af891be03bc5924d2b453,Emily Rogers,30111,belo horizonte,MG
cf2384dd2f1dddea3f838efed0945e65,Thomas Howard,13930,serra negra,SP
377bc18334c78dd2f1535ef22a3ad225,Eric Gray,83015,sao jose dos pinhais,PR
439a47cc365d6e3bd526812ea9de3c29,Maria Smith,08730,mogi das cruzes,SP
6ba4733aa33f6386e9fb0c0fd3993b38,Samantha Mendoza,95560,torres,RS
4b39558c138930b9e5489c93b6df5fe3,George Lopez,49055,aracaju,SE
4b9750c8ad28220fe6702d4ecb7c898f,Nicole Scott,13484,limeira,SP
278b6e0b20c4f61fefaa0577943d7a35,Anna Gutierrez,88316,itajai,SC
ba8e85df286308fe68a2ce83a8f8b2d6,Shirley Moore,88135,santa catarina,SC
2059c39f76271d4ca3f15b5ffaccc8b8,Linda Williams,81930,curitiba,PR
5a05a16bb50629ee31afab8a6d4c2674,Mary Hall,95076,caxias do sul,RS
edb65fe661681b1c0de8bd47c8655855,Andrew Flores,08111,sao paulo,SP
8cbac7e12637ed9cffa18c7875207478,Emily Jackson,89254,jaragua do sul,SC
fdb9095204a334cd8872252ffec6f2db,Jonathan Smith,03331,sao paulo,SP
0cab2da43793a6f3c5ed8514c5f54627,Anthony Morris,80060,curitiba,PR
5b97c06a046398e7005b2b7c0d707a92,Dorothy Cox,38770,joao pinheiro,MG
aae3bfea055532c57fb453ed3ec80b30,Robert Mendoza,09271,santo andre,SP
866558b3bccef2dbc6d29a2b5995016f,Donna Hill,86706,arapongas,PR
cb5df0dcb9e280b1780e9d589889f2c7,Steven Ruiz,15115,bady bassitt,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,Jeffrey Richardson,89053,blumenau,SC
271c58a1d139c45eaf3316107c6d3a3b,Shirley Howard,03632,sao paulo,SP
2dee2ce60de9709b1a24083217181a1f,Kathleen Turner,78552,sinop,MT
a154d7316f158bb42e6fa18bbe3afd3a,Christine Howard,03804,sao paulo,SP
f84fa566034f5e8e880a07ec624c56af,Mary Kim,13330,indaiatuba,SP
4c1c7281388a33dd06daac44f9fadbd1,Justin Rodriguez,17510,marilia,SP
2063dd1b9f568df1c16741ea7d3e6adb,Linda Robinson,85065,guarapuava,PR
9cea4682e16655f7da87f406902e989e,Brenda Torres,83707,araucaria,PR
b1ac6ea7895bc3dd6f0f6f4abbdd2821,Matthew Thomas,92030,canoas,RS
851773c885feb5e2da3b4f82bc2b17ce,Angela Howard,18683,lencois paulista,SP
0ff83046c3fa22efee8ecf291888b191,Susan Cooper,95110,caxias do sul,RS
2b2fed75b8e5ea3a052fc4c0825da485,Sharon Smith,36015,juiz de fora,MG
9f50216bfd01913736a55a11b55ea842,Andrew Green,12020,taubate,SP
2d518637f53161b973e01f56ea4bb88e,Ryan Cooper,02992,sao paulo,SP
aafe36600ce604f205b86b5084d3d767,Anna Miller,88115,sao jose,SC
efff9341f3f8f5237b44ff67ed36a7bf,Stephen Martin,29090,vitoria,ES
a7d0f8dd44f57ef6de7f7f02e3d82630,Jacob Ramirez,03225,sao paulo,SP
5b07547f10dd980738a1a27f685af669,David Sanchez,07013,guarulhos,SP
a99504ac23ed125aaf5302af6cc30af9,Amy Gray,14300,batatais,SP
5882820ef11c4c068eea0677a7a879b4,Amanda Brooks,95082,caxias do sul,RS
7357b52d27cbaa90f81a96cbc1279396,Sharon Gutierrez,33400,lagoa santa,MG
180c3376aff0e43dd5788709df48a843,Jacob Wood,09911,sao paulo,SP
b4b447d715f9ab302a188fb43d3e96b3,Joseph Cox,04711,sao paulo,SP
5e25c632f9db6cfb8bc100421c2737b6,Melissa Phillips,89801,chapeco,SC
f4c4daa86e30c7e5a553a8d518ac03a5,Charles Miller,85801,cascavel,PR
398cb257329ef7af7f1943a8974a3cbc,Susan King,40285,salvador,BA
4003520d80d0bad1d5623f7aa3c63cda,Brandon Garcia,20520,rio de janeiro,RJ
3289d8c3eef4873f91ce0b1343c0dd58,Ryan James,11701,praia grande,SP
b0f2a6122a90a93eb03e68653dd960e3,Patricia Allen,80710,curitiba,PR
6c1b6d0c604b776f844125f911eb7377,Kevin Robinson,05051,sao paulo,SP
c4af86330efa7a2620772227d2d670c9,Lisa Parker,08840,mogi das cruzes,SP
a888faf2d1baececa6baf9c3d603ee1f,Angela Lewis,87502,umuarama,PR
681fce914360217db47784ae28905a96,Michelle Bailey,83709,araucaria,PR
31be790e64fc99f8ff48ec2bd18a3104,Anthony Phillips,09690,sao bernardo do campo,SP
7b3447b497e55af8c15fc7bd89d7b81a,Stephen Cooper,08225,sao paulo,SP
e560e4022d8f7aebf155db95946c5c0f,Mark Diaz,31110,belo horizonte,MG
2f9b7ce230a057a98a9f5df5893ee36c,Steven Lee,06460,barueri,SP
41b39e28db005d9731d9d485a83b4c38,Lisa Watson,09220,santo andre,SP
809413606dbfe5deefd2db646693ef67,Jonathan Morales,04602,sao paulo,SP
609e1a9a6c2539919b8205cf7c4e6ff0,Stephen Ward,88359,brusque,SC
c3e2398fcc7e581cda2e546557bf6968,Kathleen Gray,04781,sao paulo,SP
740205fedfe4e90ca6857bc77db0f2b4,Nicholas Sanchez,95055,caxias do sul,SP
c79151301b9d90985d1fa52879213105,Mary Gonzalez,87083,maringa,PR
3e46a38ee171c503c3b4a3f23fe3bf0c,Barbara Garcia,18040,sorocaba,SP
3d4b1ae7539303b5704493798893e82c,William Sanchez,03244,sao paulo,SP
bdf0d02d36a1d839d0c39c4a887cdd49,Larry Chavez,16200,birigui,SP
65a7c0788e4d632ccb5e1b594b87f0bb,Larry Allen,05782,sao paulo,SP
d7f1cfc638473be93baedbfd02208016,Amanda Adams,26112,belford roxo,RJ
001cca7ae9ae17fb1caed9dfb1094831,Susan Ortiz,29156,cariacica,ES
7f35f9daf223da737b78738fbae4d977,Rebecca Collins,13272,valinhos,SP
2eb70248d66e0e3ef83659f71b244378,Thomas Sanchez,13101,campinas,SP
6061155addc1e54b4cfb51c1c2a32ad8,Kathleen Robinson,13043,campinas,SP
8b87cd0d43d49b9bdf40f56229364d59,Daniel Howard,04111,sao paulo,SP
52a50b42accf164f9f019941e5759d9b,Daniel Evans,13820,monte alegre do sul,SP
c6bda72e4dbf5c5866b13cb1810c6d03,Anthony Robinson,03087,sao paulo,SP
270572bb714b00531be85e16e1550f26,Maria Gomez,09370,maua,SP
16bdc8cefd0e32a6f0824d296c5ad14a,Mark White,12903,sp,SP
4a82c4af97ffc0fb2dc26bfdc03b1842,Brandon Lee,35590,lagoa da prata,MG
3985a3c45be355a4c57fde108bfabd1c,Michelle Brooks,95690,rolante,RS
07e8e8fc5222bb358e6f259da3197074,Amanda Kim,04216,sao paulo,SP
cd06602b43d8800bd0afad514919d35c,William Murphy,04119,sao paulo,SP
8f0fbe2cd4d472157dc1cdef6edecaa9,Thomas Young,02755,sao paulo,SP
f44b6f775a2b390380e0e30b5c9d3eee,Robert Howard,03057,sao paulo,SP
365e4bce19bda0082c3d15d83fdb8bcd,Amy Moore,09570,sao caetano do sul,SP
2e0dba2da448400b1c11d7b4b22f32a4,Deborah Evans,09070,santo andre,SP
e882b2a25a10b9c057cc49695f222c19,Dorothy Parker,25963,teresopolis,RJ
734def04b237117a09321dd6d8f3f2a2,Betty Nguyen,13604,araras,SP
28c7d8743fbc8679f484868cc0fcaefb,Anna Gray,18480,itaporanga,SP
9baf5cb77970f539089d09a38bcec5c3,Kathleen Brooks,13330,indaiatuba,SP
